timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Precipitation Total,Basel Snowfall Amount,Basel Cloud Cover Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Basel Sunshine Duration,Basel Shortwave Radiation,Basel Direct Shortwave Radiation,Basel Diffuse Shortwave Radiation,Basel Wind Gust,Basel Wind Gust,Basel Wind Gust,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Direction Dominant [80 m]
20151205T0000,6.1105285,9.460529,7.3988624,77,96,89.166664,1031.6,1037.1,1034.4166,0,0,72.708336,0,0,72.708336,151.2766,1711.47,966.0367,745.4333,1.08,16.919998,7.6650004,0,10.383987,4.922274,112.46902,1.609969,13.18308,6.7330194,131.9303
20151206T0000,6.2205286,14.390529,9.3334465,63,82,75.666664,1029.6,1032.6,1030.979,0,0,13.166667,0,0,13.166667,479.76666,1780.89,1003.05505,777.8349,7.92,28.8,17.999998,2.0364676,19.45333,8.844573,167.95164,0.35999998,25.6233,12.379582,217.81996
20151207T0000,5.4805284,12.520529,8.583446,55,87,75.125,1031.7,1035.8,1033.8875,0,0,14.958333,0,0,14.958333,519.45,1763.0901,992.6581,770.4318,4.32,15.84,11.264999,5.3517847,12.522619,9.3198185,115.681694,5.991594,23.675303,15.223432,125.708176
20151208T0000,4.9505286,11.450529,7.7021956,63,78,68,1031.2,1034.6,1032.9166,0,0,7.1458335,0.875,6.9583335,0.083333336,518.3167,1755.08,987.7699,767.31006,1.8,17.64,7.2899995,4.1046314,8.311245,6.563707,121.77591,4.1046314,15.978484,10.088059,132.86362
20151209T0000,5.2505283,9.240529,7.6330295,68,94,85.291664,1032.7,1040.5,1036.7916,4.2999997,0,67.333336,6.5833335,36.458332,67.333336,274.1337,1236.2101,721.552,514.658,5.04,19.08,13.005,3.7585104,14.689589,8.545806,281.9854,4.0249224,21.175837,11.048358,281.281
20151210T0000,1.3305286,8.590529,4.2517786,29,93,72,1032.8,1040,1035.771,0,0,9.962501,4.625,7.75,2.0833333,515.1092,1862.7699,1047.2532,815.51685,5.7599998,30.599998,15.464997,6.489992,28.876396,13.777417,122.47119,3.5455887,36,19.664232,126.10872
20151211T0000,1.9605286,9.670529,5.535946,55,83,70.708336,1030.4,1033.4,1031.9459,0,0,31.912498,16.791666,16.666666,12.5,387.41983,1831.62,1029.2009,802.41907,11.5199995,30.239998,22.184996,3.8773184,16.167967,10.006657,231.78897,5.3999996,22.406927,13.536962,249.51787
20151212T0000,2.4105287,10.960529,6.6384454,68,90,79.625,1024.8,1031.3,1028.5292,0,0,17.975,17.416666,7.8333335,6.625,382.46967,1795.13,1008.21655,786.91345,1.4399999,28.44,14.145,1.609969,12.475961,7.993132,218.5032,1.609969,24.023088,13.394112,241.75311
20151213T0000,2.7105286,8.760529,5.918863,66,90,76.416664,1022,1024.9,1023.53326,0,0,47.82083,23,28.666666,18.75,278.7078,1783.56,1002.0215,781.53845,6.8399997,20.519999,12.974998,2.5455842,6.849467,4.9567056,145.5182,3.319036,15.509274,9.186233,176.82018
20151214T0000,3.2405286,10.510529,5.914278,69,94,82.291664,1021.8,1024.5,1022.7209,0,0,7.0500007,5.125,0.29166666,5.875,502.75674,1707.9099,959.0922,748.8179,2.8799999,21.599998,9.675,5.937272,13.1041975,9.604819,116.932846,10.137692,24.162947,15.938825,130.46356
20151215T0000,3.9205287,10.730529,7.1996956,72,86,79.375,1024.4,1026.8,1026.0875,0,0,73.25,22.416666,55.666668,47.75,34.49929,1478.29,854.40594,623.8841,3.2399998,21.96,9.614999,2.2768397,11.304229,8.070282,114.77513,3.6,20.037485,9.826957,135.78287
20151216T0000,7.9805284,15.560529,11.650529,66,89,80.208336,1026.3,1028.5,1027.6084,5.2,0,85.82083,59.708332,71,70.875,75.23291,1458.71,836.61487,622.09515,8.64,29.88,22.275002,4.32,20.833395,11.307751,225.40828,8.587338,27.534704,18.634893,235.80072
20151217T0000,8.360529,15.100529,11.387196,74,92,82.083336,1024.4,1028.5,1026.6752,0,0,24.091667,7.7083335,1.875,22.791666,463.5745,1728.38,969.5132,758.86676,3.96,25.199999,13.89,5.00128,10.948973,7.7074695,150.25513,3.319036,21.178896,11.677863,201.63089
20151218T0000,8.010529,13.260529,9.951778,65,88,78.708336,1024.7,1026.4,1025.3375,0,0,52.558334,34.958332,44.041668,25.958334,193.95888,1436.46,848.3582,588.1018,3.2399998,21.599998,11.024999,3.9763298,12.55879,8.025139,112.70492,0.8049845,25.959969,10.713628,120.63972
20151219T0000,6.6905284,13.130529,9.490946,69,83,74.291664,1022.5,1026.3,1024.125,0,0,21.775,5.6666665,5.25,17.75,503.32755,1687.44,946.6598,740.78015,2.52,13.32,6.345,3.5455887,11.298495,7.404137,114.48346,0.8049845,19.64228,9.769977,122.78561
20151220T0000,5.1005287,12.450529,8.768863,65,87,73.166664,1021.1,1024.4,1022.58746,0,0,16.375,15.75,15,0,364.5323,1735.5,973.20197,762.2981,2.8799999,15.84,7.845,2.0364676,9.422101,6.6806083,114.928474,2.0991426,16.595179,8.582654,123.50603
20151221T0000,6.7105284,13.180529,10.210113,61,87,73.875,1024.2,1031.8,1027.2626,0.2,0,55.662502,26.166666,49.625,42.416668,222.68333,1278.0399,773.3244,504.71555,5.04,38.519997,26.234995,5.3517847,19.416653,10.920926,233.45198,4.6102495,27.153164,16.80364,244.12762
20151222T0000,5.4905286,12.290529,8.470529,66,87,77.041664,1028.4,1032.3,1030.5958,0,0,8.999999,30,0,0.29166666,476.08823,1749.74,981.13513,768.6049,9.36,25.56,18.359999,2.2768397,10.163227,7.635197,139.45442,3.396233,19.228851,10.661483,186.18202
20151223T0000,6.9005284,13.340529,9.600946,68,91,79.5,1028.9,1030.9,1029.9877,0,0,50.162502,0.5416667,21.75,50,106.38333,962.08997,563.22327,398.86676,9.36,30.599998,18.959997,2.8799999,12.074766,7.2222285,182.84465,2.3051248,18.556595,11.332288,235.17007
20151224T0000,5.5605288,14.000529,9.815946,51,93,75.791664,1025.9,1030.1,1027.8417,0,0,37.524998,4.4583335,24.833334,23.583334,446.35144,1692.7799,949.6901,743.08984,4.32,30.960001,17.699999,7.386582,18.847641,11.254871,171.6136,7.9932966,26.178707,16.321402,187.83734
20151225T0000,6.8505287,12.410529,9.616363,74,90,81.125,1029.1,1034.4,1032.4252,0,0,7.2166667,7.125,5.0416665,0.125,459.4803,1699.01,953.22705,745.78284,3.6,24.84,15.840003,5.04,10.97262,7.8825803,143.82768,4.3349743,20.150354,10.394264,195.88266
20151226T0000,4.7805285,12.100529,8.255113,68,82,74.083336,1030.8,1034.8,1032.9708,0,0,1.5625001,5.2083335,0,0,502.91345,1766.65,991.35376,775.29626,2.52,20.519999,9.194999,5.1165614,9.255571,6.8698783,109.0888,4.6938252,14.81259,9.529864,112.800446
20151227T0000,4.5305285,11.680529,7.517611,60,82,68.875,1031,1033.3,1032.1667,0,0,10.320833,13.125,8.333333,0,388.67093,1788.01,1003.15393,784.8561,2.8799999,13.32,7.605,4.2136917,9.255571,7.0687275,110.71321,4.510787,19.022177,11.835763,118.86221
20151228T0000,1.1305287,11.150529,5.8242793,35,82,60.833332,1025.5,1032.2,1028.7124,0,0,5.145833,10.875,2.25,0,500.02972,1804.0299,1012.7463,791.2836,3.96,18,11.490001,5.904439,17.873556,11.336881,120.01984,11.620809,31.39233,22.030905,126.07373
20151229T0000,3.0705285,9.890529,6.9026127,36,83,58.25,1025.9,1029.7,1027.7833,0,0,41.533333,10.75,9.416667,40.166668,221.9053,1444.4701,881.1921,563.27783,2.52,14.759999,8.115001,1.0182338,9.693296,5.097587,125.128586,1.8,14.480773,7.624954,141.68549
20151230T0000,2.6705287,10.090529,6.997196,64,96,84.875,1024,1030.2,1026.9958,0,0,45.141666,0.9166667,0,44.916668,469.05,1732.83,973.53735,759.2925,2.52,19.08,12.509998,0.8049845,18.837322,9.046049,119.223785,2.52,28.006056,14.143284,127.05159
20151231T0000,1.5605286,11.290529,6.939696,69,96,83.541664,1023.3,1026.8,1024.8126,0.4,0,88.512505,48.5,54.375,80.541664,0,785.87,422.85193,363.01804,3.2399998,22.68,13.86,1.2979984,20.519999,8.450094,144.70665,1.609969,27,9.681251,205.62585
20160101T0000,5.5805287,8.600529,6.882195,75,97,84.875,1019.2,1029.6,1025.8375,0,0,78.27917,25.333334,35.5,42.541668,249.76596,1720.3701,967.63983,752.73004,3.96,22.68,14.79,4.68,19.813087,11.956952,128.12274,5.7599998,29.268686,16.917917,129.08372
20160102T0000,3.8405285,8.150529,5.7605286,75,94,86.708336,1013.6,1018.2,1015.2583,8.1,0,85.625,37.041668,78.875,79.166664,0,430.76,111.10687,319.65314,11.5199995,26.28,19.095001,6.379216,22.476227,14.578855,142.37625,11.212135,32.47591,21.923668,151.78264
20160103T0000,4.2205286,9.710529,6.698445,56,84,71.875,998.9,1014.4,1009.4917,0.3,0,83.208336,40.708332,55.125,60.708332,110.932274,1505.8801,909.4931,596.38684,13.679999,34.92,24.659998,5.6002855,19.386593,14.846157,226.29001,4.1046314,28.503725,21.63489,229.17871
20160104T0000,4.4005284,8.430529,6.6321945,67,84,76.5,993.7,997.8,995.54156,2.8999999,0,67.208336,3.0416667,49.041668,65.125,243.82979,1683.88,952.4362,731.44366,24.119999,47.88,34.814995,12.88981,30.007679,22.789064,240.65376,22.401142,39.966484,30.973404,242.27832
20160105T0000,2.8805285,8.750529,5.824278,65,95,78.333336,994.4,999.6,996.86676,5.3999996,0,66.708336,0,62.125,55.583332,264.44894,1456.0399,898.50586,557.53406,8.64,33.839996,24.495,6.9153743,24.40046,14.309802,228.4617,9,30.574575,20.463427,232.95752
20160106T0000,2.3505285,8.890529,5.610945,61,87,77.416664,999.3,1003.6,1000.65424,0.8,0,66.875,0.083333336,40.75,65.791664,209.56915,1496.9799,881.5399,615.44,14.04,27,20.669998,5.00128,18.214718,11.847352,226.0864,4.3349743,25.171696,16.818403,229.48196
20160107T0000,1.9605286,9.890529,5.295112,74,90,83.875,994,1005.6,1001.44165,7.6,0,75.15833,30.541666,36.708332,62.208332,0,446.78,185.48003,261.29996,11.159999,50.76,29.264997,7.145796,34.711544,17.617334,227.59766,10.703569,46.28206,24.397224,235.53072
20160108T0000,4.1005287,10.990529,6.9488616,57,93,82.416664,1003.8,1010.6,1007.32916,2.3,0,90.625,39,68.166664,69.041664,40.851063,1683.88,950.3257,733.5542,2.52,34.2,22.56,2.0364676,23.893261,13.708935,174.38504,2.3051248,32.561596,18.24764,191.94176
20160109T0000,6.8505287,12.180529,8.532612,74,97,88.541664,1001.7,1006.7,1003.7915,9.5,0,80.958336,68.75,80.708336,63.833332,0,1193.4899,667.6658,525.8243,7.2,25.199999,14.895,1.4399999,15.072783,6.747463,180.63896,2.8799999,19.862083,10.881962,215.1737
20160110T0000,5.9205284,9.870529,8.159279,61,93,77,995.3,1001.5,999.1751,0.8,0,74.333336,17.708334,69.041664,48.041668,45.933334,1035.07,602.7731,432.2968,15.119999,55.079998,33.659996,6.519877,33.626774,17.803251,229.8265,9.422101,45.31569,25.261759,233.72229
20160111T0000,4.9905286,9.480529,7.028028,65,95,80.291664,991.7,999.3,994.45416,12.799999,0,79.291664,19.75,70.291664,60.791668,137.42233,1393.7399,786.33936,607.4007,8.28,53.28,33.615,3.96,35.230373,21.064081,240.48767,7.42159,44.874546,27.9821,242.49278
20160112T0000,4.0605288,7.4305286,5.5963616,71,82,76.375,995.9,1008.7,1001.4917,1,0,33.958332,7.4166665,23.208334,23.625,439.08032,1949.1,1101.5834,847.51666,38.519997,65.520004,48.99001,24.379204,48.196995,34.74617,252.27061,33.280045,62.43898,45.209286,253.00766
20160113T0000,1.6905286,4.6105285,3.0826118,74,83,78.416664,1009.6,1021.7,1016.81244,0.4,0.28,72.083336,2.9583333,53.041668,50.708332,123.63742,1377.72,709.81586,667.9041,19.8,63,44.955,12.313894,49.35677,34.72111,256.97363,24.162947,62.059025,44.39014,257.21558
20160114T0000,-1.6494713,5.0105286,1.2380285,54,93,82.25,1007.9,1020.6,1012.7751,2.6,0.63,49.083332,26.916666,42.125,37.75,33.140427,1060.8799,491.0095,569.8705,10.08,46.8,24.645002,7.10031,32.85678,16.80909,208.94727,5.04,43.29589,22.715189,217.16907
20160115T0000,-0.029471342,4.020529,1.6459454,62,92,79.958336,1011.1,1015.7,1013.17084,0.3,0.21000001,74.25,0,69.875,54.125,7.6595736,1505.88,836.43365,669.4463,42.12,62.639996,50.939987,33.805515,53.0032,40.526276,268.9743,42.481525,63.138702,49.373592,269.47372
20160116T0000,-0.8094713,3.3105285,1.233862,62,93,82.166664,1016.1,1025.5,1022.27075,1,0.7,86.833336,0,2.625,86.833336,178.72339,1207.7301,731.63074,476.09924,13.32,40.68,25.364998,12.522619,37.16553,21.678896,299.0873,12.0694,42.99099,24.302958,301.34137
20160117T0000,-2.5694714,2.0905285,-0.16822135,52,95,75.666664,1023.4,1027.5,1025.5667,1.4,0.97999996,42.333332,0,17.041666,42.333332,430.97656,1421.33,924.02655,497.3035,7.2,41.399998,28.32,5.154415,36.457886,22.96044,330.7512,10.829958,39.966484,26.383142,332.39804
20160118T0000,-4.8894715,1.8205286,-1.6853045,50,84,69.708336,1014.2,1027.2,1020.1709,0,0,50.308334,50.541668,50.083332,9.208333,104.6532,2136.89,1212.8513,924.0386,10.440001,29.88,21.734999,12.397806,31.353088,17.38911,118.93332,16.418526,33.425762,23.32715,122.502594
20160119T0000,-0.18947133,5.9605284,2.4792786,68,93,82.791664,1013.1,1015.6,1014.48737,1.4000001,0.98,100,5.25,53.416668,100,0,1545.93,942.3642,603.5658,7.2,23.039999,15.734998,0,16.92383,9.334498,130.16473,1.2979984,22.45315,11.048004,137.96603
20160120T0000,0.68052864,3.9505286,2.6509454,74,96,85.833336,1015.4,1022.8,1018.37494,0.1,0,71.5,0,12.083333,71.5,262.2287,1982.0299,1135.3422,846.68774,2.8799999,16.56,10.575,0.5091169,16.171976,6.995932,328.36603,1.4399999,17.026896,8.75113,323.13013
20160121T0000,-1.1094713,4.4705286,0.943862,57,96,79.5,1022.5,1027.9,1025.125,0,0,39.666668,0,0,39.666668,435.35,2224.1099,1265.9902,958.1198,2.52,14.759999,8.504999,0,10.829958,4.9496694,81.55681,1.1384199,11.525623,5.713141,85.698235
20160122T0000,-1.8594713,5.8505287,1.6584454,56,87,76.958336,1027.5,1030,1028.7583,0,0,29.791666,28.041666,28.958334,8.833333,466.0344,2322.9,1323.3975,999.5024,4.32,19.8,12.659999,4.0249224,13.849476,9.007401,114.782104,7.42159,19.33639,13.66809,130.25897
20160123T0000,2.7105286,9.160529,6.5113626,74,96,84.75,1028.6,1037.9,1033.8585,4,0,51.662495,20.125,13.75,51.541668,417.2695,2157.36,1230.4232,926.9367,2.52,33.48,17.369997,5.0911684,21.2522,12.781123,263.8416,2.8799999,29.914679,17.857862,258.50342
20160124T0000,0.39052868,10.350529,5.138862,65,98,78.041664,1033.4,1038.1,1035.4083,0,0,57.041668,13.541667,29.375,32.875,160.21277,2276.6199,1300.7318,975.88824,4.32,15.4800005,9.209999,1.8,14.904173,7.3396263,115.531334,0.5091169,26.87491,12.060174,126.22632
20160125T0000,4.5905285,12.210529,8.188862,40,72,59.166668,1028.9,1033.5,1030.5292,0,0,0.28750002,0.9583333,0,0,558.11664,2278.4,1302.4457,975.95447,1.8,18.359999,4.7549996,3.2599385,9.107359,5.4724555,108.93753,2.4149535,12.313894,6.9187255,126.84219
20160126T0000,6.0605288,12.720529,9.038029,42,88,69.375,1027.9,1032.3,1030.05,0,0,24.183332,31.958334,20.833334,0,558.5603,2299.76,1316.8572,982.9028,2.16,20.519999,13.815,1.2979984,9.504272,5.861627,131.2464,1.5273507,12.387348,5.91671,163.7766
20160127T0000,5.8205285,14.000529,10.175946,60,84,77.125,1021.9,1028.7,1025.9917,0,0,70.237495,47.375,60.666668,29.041666,36.43351,2080.82,1201.268,879.5519,13.32,25.919998,20.94,0.8049845,9.220499,6.4253697,153.16113,1.484318,14.799459,7.6277566,198.34071
20160128T0000,9.080529,13.230529,10.941363,54,97,76.125,1021.5,1027.9,1025.4833,2.7,0,94.145836,85.541664,93.958336,54.5,0,1129.41,628.0272,501.38272,1.8,35.28,23.519997,1.2979984,22.91026,9.724507,258.55493,1.8,28.623962,14.969089,258.00394
20160129T0000,6.9805284,10.430529,8.390112,76,97,85.625,1028.3,1033.9,1031.5042,1.2,0,48.379166,7.8333335,17.625,47.291668,426.22897,2302.4302,1320.124,982.30585,9,23.4,17.565,5.0911684,15.827721,8.760612,278.16037,10.1376915,17.462782,13.198826,277.24567
20160130T0000,4.4005284,12.260529,8.050944,52,84,71.25,1016.5,1031,1024.1124,1.2,0,68.725,38.708332,54.333332,50,79.78723,1826.2799,1127.9856,698.2943,18.359999,60.479996,36.51,3.671294,40.552364,18.521837,242.59244,9,52.4378,25.166128,246.55426
20160131T0000,5.8205285,12.3005295,9.165946,72,90,82,1014.1,1019.3,1017.18317,9.600001,0,99.041664,44.375,90.833336,89.541664,5.5039,1159.67,659.8219,499.84808,23.4,59.76,37.605,5.495161,36.71294,22.633537,254.60712,5.692099,47.590855,30.106619,255.23738
20160201T0000,9.880529,13.440529,11.579278,65,83,75.291664,1017.9,1029.2,1025.2709,0,0,49.31667,53.25,42.5,15.291667,387.01862,2508.9097,1443.0449,1065.865,26.64,50.039997,36.959995,14.830076,35.452232,25.16899,259.8573,23.219301,46.40091,33.080124,259.40433
20160202T0000,9.000529,13.650529,11.0001135,62,84,73.791664,1019.6,1028.2,1023.6084,0,0,83.208336,89.75,81.291664,14.916667,176.03403,2328.2397,1351.9326,976.3073,21.599998,44.639996,32.445004,8.891344,28.930204,18.566774,255.97507,15.39184,38.6208,25.881685,255.97995
20160203T0000,2.8505285,10.580529,5.5142784,66,85,78.375,1020.1,1027,1022.68756,3.5000002,0,84.833336,15.541667,64.833336,78,95.1,1045.75,373.61832,672.13165,18.72,41.760002,30.794996,9.178235,31.293089,20.349396,274.17816,9.178235,39.149067,26.669565,275.19443
20160204T0000,2.6005285,6.5205283,4.303862,63,89,81.833336,1024.7,1031.8,1028.1249,0.5,0,91.541664,14.291667,54.166668,80.041664,0,1151.6599,463.09256,688.56744,27.359999,64.439995,40.53,18.72,46.896824,28.645674,262.47562,26.649727,58.068344,36.808895,263.46875
20160205T0000,5.0305285,12.530529,8.550529,62,91,82.25,1023.2,1028.3,1026.4083,0.1,0,54.625004,6.8333335,9.041667,54,368.33228,2516.0303,1478.9855,1037.0446,4.68,39.239998,17.49,1.08,28.449112,11.786374,257.13123,1.1384199,36.016193,15.636962,254.84763
20160206T0000,0.7005287,15.200529,6.6817784,41,97,77.291664,1009.1,1023.3,1016.99585,0,0,24.225,36,20.708334,1.2083334,373.0568,2793.71,1615.4541,1178.2559,5.04,35.64,21.884995,4.8965297,16.610792,11.158939,130.43924,2.0991426,25.630886,15.225163,147.01147
20160207T0000,0.92052865,7.2705283,4.3713617,76,96,85.166664,1000.8,1011.3,1006.1834,5.7,0,80.125,43.208332,79.791664,55.583332,0,708.44,194.00137,514.4386,4.68,31.68,20.504997,3.563818,27.0024,13.173791,190.86256,5.3999996,33.839996,21.508553,188.43279
20160208T0000,2.8305285,12.410529,7.453446,56,80,67.583336,1001.5,1011.3,1006.07513,0,0,56.420834,37,49.708332,9.791667,345.31912,2857.79,1656.3877,1201.4021,23.039999,76.32,51.989994,8.12197,47.97194,31.551926,230.97525,12.738099,61.000618,41.639236,232.72437
20160209T0000,4.1405287,11.720529,8.824696,57,83,68.583336,988.4,1007.4,998.19586,2.8,0,84.6,67.541664,83.875,34.75,7.021276,1711.4698,1031.3616,680.1084,27,76.32,57.09,12.738099,56.32706,35.40593,233.57156,19.602652,71.124374,46.340176,234.21909
20160210T0000,1.0805286,6.2005286,3.1601117,60,87,75.291664,994.4,1005.7,999.6541,0.2,0,67.916664,0,67.708336,9.791667,70.21277,2449.2798,1471.7163,977.56366,45.719997,65.88,54.405,27.322077,53.09725,39.453243,258.18604,39.413013,62.98457,49.426525,258.61786
20160211T0000,0.25052866,7.1105285,3.4805286,54,93,73.166664,1005.4,1008.3,1007.20013,0,0,44.875,0,30.791666,27.541666,247.02126,2894.2798,1686.2356,1208.0446,3.6,37.44,21.929998,2.5959969,29.024128,15.380509,257.44083,4.379589,35.757988,21.000422,257.17834
20160212T0000,0.40052867,7.7405286,4.081362,51,92,74.25,993.2,1009.1,1002.3916,2.6,0.14,69.666664,32.666668,54.708332,60.25,198.46118,2190.2898,1174.535,1015.75494,7.5599995,33.48,18.33,2.7416782,23.358423,10.219405,159.57607,4.0249224,27.009598,14.451145,190.0238
20160213T0000,2.4705286,9.820529,6.2717786,60,91,77.375,986.4,996.2,992.17084,1.8000001,0,83.5,0,34.666668,74.291664,113.25391,1615.3499,844.90515,770.44476,18,63,37.514996,2.8116899,43.846165,22.37513,239.06403,2.968636,56.248775,28.828115,240.21222
20160214T0000,5.040529,8.400529,6.1846957,72,89,78.25,987.8,997.4,991.125,3.1,0,82.25,0,77.083336,71.916664,8.297872,1385.73,609.2257,776.50433,12.24,53.639996,27.960005,8.0899935,40.732533,17.84254,252.59515,12.371645,52.005985,24.123693,252.41702
20160215T0000,1.9805287,5.1805286,3.6301117,67,95,81.041664,997.6,1020.9,1008.7168,4.4,0,73.833336,1.1666666,36.375,61.416668,247.20284,2482.2097,1512.9176,969.2924,11.5199995,31.319998,19.755,6.4096174,22.027763,15.96321,306.53116,10.464797,25.40743,20.309782,307.35962
20160216T0000,0.7705287,7.7405286,3.6251116,55,96,75.875,1021.6,1028.9,1027.0001,0,0,54.375,0,0,54.375,393.7312,2984.17,1774.3306,1209.8396,10.799999,29.16,22.47,9.826088,25.959969,18.36098,35.587357,14.693999,29.495842,22.959795,38.39833
20160217T0000,-1.3194714,6.0805287,2.178445,62,96,80.208336,1015.3,1026.5,1020.57086,0,0,73.208336,0.5416667,0.375,72.958336,213.19151,2961.0298,1765.8547,1195.1754,11.159999,27.359999,19.44,5.8603754,14.48972,9.23637,321.72305,4.198285,17.58481,9.430275,324.06482
20160218T0000,0.79052866,10.570529,4.747195,48,94,74.333336,1013.9,1018.3,1016.46246,0,0,46,46.333332,38.166668,10.458333,283.90015,3289.44,1930.8763,1358.5636,11.159999,27.359999,17.744999,4.0249224,13.527572,8.902183,153.80183,4.452954,20.833395,11.748853,179.03983
20160219T0000,2.6505284,6.2605286,4.5105286,57,93,77.25,1016.2,1027.9,1022.1751,3.3000002,0,69.791664,16.541666,46.958332,68.958336,401.48938,2521.3699,1528.8269,992.543,4.68,27,18.164999,1.1384199,24.280659,13.07896,270.81848,0.71999997,27.792374,17.558508,273.20807
20160220T0000,1.4505286,9.870529,5.417195,63,76,71.5,1021.8,1028,1024.8542,0.1,0,79.666664,65.666664,78.708336,75.916664,0,722.67993,47.146095,675.53394,20.519999,56.88,40.635,11.090103,39.626175,25.117064,237.0146,22.932877,51.394333,35.097614,239.17752
20160221T0000,10.090529,14.5505295,11.820113,66,78,72.625,1019.8,1023.7,1022.5667,0.4,0,73.833336,36.958332,60.333332,57.958332,239.34575,2915.64,1749.424,1166.2161,25.56,56.519997,41.594997,6.763786,38.161697,26.314453,250.63512,12.096214,49.43024,34.498913,250.93198
20160222T0000,8.710529,15.220529,11.568864,60,86,73.625,1013,1020.4,1016.10834,0,0,36.554165,4.9166665,17.5,26.458334,450.9729,3521.73,2080.6628,1441.067,24.48,45.36,33.465,5.692099,27.722336,16.767345,268.9003,13.32,32.058193,23.611715,267.78607
20160223T0000,3.2905285,11.160529,7.9738603,67,90,80.458336,1012.3,1020.1,1014.6958,6,0,69.525,15.791667,66.75,69.25,5.644681,1237.99,493.61807,744.3719,8.28,43.56,31.904999,4.32,31.616526,18.80364,264.45154,4.3498964,39.25321,25.33985,265.4576
20160224T0000,-0.50947136,8.740529,3.7996953,53,95,79.208336,1012.4,1021.7,1017.8167,1.9000001,0,39.850002,29.875,37.166668,31.791666,339.67215,3341.0598,2009.8611,1331.1991,4.32,23.4,12.075,5.154415,14.934577,9.434756,120.53583,3.7064266,18.175545,11.054481,125.073746
20160225T0000,1.9805287,5.5005283,3.379695,69,94,85.083336,1009.1,1016.2,1012,5.8000007,1.19,97.916664,12.75,58.333332,97.916664,0,1932.1898,1212.9915,719.19855,6.8399997,26.64,16.289999,3.319036,22.33161,13.065116,35.059418,5.8603754,23.770906,16.437565,42.700195
20160226T0000,-0.35947132,7.7805285,3.1617787,49,100,73,1006.4,1016.3,1011.6709,0,0,46.879166,29.083334,26.708334,19.75,443.06982,3902.65,2314.5654,1588.0847,0.35999998,24.119999,14.490001,0.5091169,22.065973,11.871429,94.1665,0,24.48,15.020165,98.75099
20160227T0000,0.93052864,11.080529,4.6971955,54,90,73.166664,1001.2,1006.1,1003.42084,0,0,54.79167,28.333334,52.875,0.5416667,386.7604,3817.21,2268.1125,1549.0977,9.72,19.08,14.265,2.4149535,14.658676,9.804471,78.80609,2.9024127,25.630886,14.474769,93.917244
